machine_id,end_index,end_time,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_trend,vibration_mean,vibration_std,vibration_min,vibration_max,vibration_trend,pressure_mean,pressure_std,pressure_min,pressure_max,pressure_trend,rpm_mean,rpm_std,rpm_min,rpm_max,rpm_trend,label
1,100,2025-11-09T17:55:01.954570,62.827,0.20595130492424657,62.39,63.234,0.0062257665766578185,0.254008,0.04826629813855626,0.1721,0.3348,-0.0015217305730573078,1.87074,0.04483316183362489,1.781,1.966,-0.0010466846684668483,1024.18,28.222111898297047,971.0,1061.0,0.7411101110110985,0
1,101,2025-11-09T17:56:01.954570,62.83361999999999,0.2031580557103261,62.39,63.234,0.006122184218421855,0.252964,0.04763239972959583,0.1721,0.3345,-0.0014867902790279039,1.8696899999999999,0.04598275655068973,1.768,1.966,-0.0011063486348634984,1024.5,28.08184466875351,971.0,1061.0,0.7263006300630009,0
1,102,2025-11-09T17:57:01.954570,62.83992,0.20113948791821062,62.39,63.234,0.006044452445244648,0.25201300000000004,0.0470101768875634,0.1721,0.3345,-0.0014496327632763267,1.8681200000000002,0.04727584584119039,1.752,1.966,-0.0011524392439243932,1024.82,27.937208164023833,971.0,1061.0,0.7111071107110698,0
1,103,2025-11-09T17:58:01.954570,62.846940000000004,0.19852480046583593,62.39,63.234,0.005955127512751,0.251058,0.046289275604614946,0.1721,0.3341,-0.0014073711371137112,1.8666,0.04858744693848401,1.75,1.966,-0.0012020762076207692,1025.2,27.75968299530814,971.0,1061.0,0.6954935493549377,0
1,104,2025-11-09T17:59:01.954570,62.85407000000001,0.19475365234059147,62.408,63.234,0.005830309030902524,0.25016700000000003,0.045572737585095766,0.1721,0.3341,-0.0013630417041704175,1.8655000000000002,0.04955249741435843,1.75,1.966,-0.001253741374137414,1025.65,27.533025623784976,971.0,1061.0,0.6787818781878219,0
1,105,2025-11-09T18:00:01.954570,62.86056000000001,0.19054890815745962,62.514,63.234,0.005680516051605078,0.249364,0.0447874324336638,0.1721,0.3339,-0.0013100150015001512,1.86445,0.05063148723867391,1.75,1.966,-0.0013155175517551782,1026.07,27.259220458406368,971.0,1061.0,0.657347734773473,0
1,106,2025-11-09T18:01:01.954570,62.86697999999999,0.189746355959739,62.514,63.234,0.0056519891989197085,0.248465,0.04397647410832296,0.1721,0.3334,-0.0012619675967596759,1.86359,0.05184035011455843,1.749,1.966,-0.0014019501950195022,1026.51,26.962379346044365,971.0,1061.0,0.6353975397539737,0
1,107,2025-11-09T18:02:01.954570,62.873050000000006,0.18976187051143853,62.514,63.234,0.005652571257125906,0.24757,0.04314160520889319,0.1721,0.3224,-0.0012132037203720373,1.8628399999999998,0.052526130639901504,1.749,1.966,-0.0014592139213921267,1026.97,26.692491453590463,971.0,1061.0,0.6165076507650777,0
1,108,2025-11-09T18:03:01.954570,62.87967,0.18866467899424097,62.523,63.234,0.005614935493549263,0.246943,0.04259467866999351,0.1721,0.3224,-0.0011683270327032711,1.8623100000000001,0.052908920797914594,1.749,1.966,-0.0015049084908490779,1027.53,26.328104755185095,971.0,1061.0,0.5958055805580468,0
1,109,2025-11-09T18:04:01.954570,62.88721000000001,0.18932534405092205,62.527,63.277,0.00563480948094826,0.246434,0.04210597634540731,0.1721,0.3224,-0.0011195283528352851,1.8614,0.05388636191096963,1.749,1.966,-0.0015737413741374192,1027.94,26.011082253531853,971.0,1061.0,0.5715211521152119,0
1,110,2025-11-09T18:05:01.954570,62.895070000000004,0.19051972365085992,62.571,63.313,0.0056694449444942155,0.245975,0.04158776112031039,0.1721,0.3224,-0.0010628280828082818,1.85978,0.055034276591956754,1.741,1.966,-0.0016200540054005432,1028.36,25.618165430022504,971.0,1061.0,0.542538253825381,0
1,111,2025-11-09T18:06:01.954570,62.90240000000001,0.1920053645083908,62.591,63.313,0.005715967596759271,0.245338,0.04103895412897361,0.1721,0.3224,-0.0010201116111611176,1.8582800000000004,0.055442416974731526,1.741,1.966,-0.0016380918091809292,1028.77,25.29500148250638,971.0,1061.0,0.518457845784575,0
1,112,2025-11-09T18:07:01.954570,62.90996,0.19446310292700783,62.628,63.347,0.005791359135913376,0.24473599999999998,0.04058221659791392,0.1721,0.3224,-0.0009829522952295236,1.8570600000000002,0.05545715823949149,1.741,1.966,-0.0016388958895889568,1029.18,25.010149939574532,971.0,1061.0,0.4974857485748543,0
1,113,2025-11-09T18:08:01.954570,62.917350000000006,0.19870517733566992,62.628,63.396,0.005926786678667784,0.244198,0.04018878943188013,0.1721,0.3224,-0.0009475091509150923,1.8555500000000003,0.05583177858531823,1.741,1.966,-0.0016554635463546386,1029.52,24.759434565433846,971.0,1061.0,0.4754635463546404,0
1,114,2025-11-09T18:09:01.954570,62.925309999999996,0.2047297093731148,62.628,63.472,0.006110009000899816,0.24377699999999997,0.03995911123886516,0.1721,0.3224,-0.0009212715271527158,1.8543399999999999,0.0560360990790758,1.741,1.966,-0.001666798679867986,1029.82,24.44642305123594,971.0,1061.0,0.4446564656465676,0
1,115,2025-11-09T18:10:01.954570,62.93203,0.20660292616514425,62.628,63.472,0.0061788118811878685,0.24334999999999998,0.039875818486897543,0.1721,0.3224,-0.0009119267926792676,1.8532299999999997,0.05608134360016706,1.741,1.966,-0.0016695409540954157,1030.2,24.038718767854498,971.0,1061.0,0.41344134413441375,0
1,116,2025-11-09T18:11:01.954570,62.937960000000004,0.2082469169039485,62.628,63.472,0.006247824782478196,0.24279499999999998,0.039710160853363465,0.1721,0.3224,-0.0008976723672367233,1.8521999999999996,0.05593818016346258,1.741,1.966,-0.0016601980198019878,1030.57,23.464123678501185,971.0,1061.0,0.3691749174917444,0
1,117,2025-11-09T18:12:01.954570,62.94434000000001,0.21218780455059155,62.628,63.472,0.006403660366036373,0.242275,0.039541336282427286,0.1721,0.3224,-0.0008822328232823292,1.8515599999999999,0.05579934049789477,1.741,1.966,-0.0016456525652565298,1030.88,22.953553101862028,971.0,1061.0,0.323300330033,0
1,118,2025-11-09T18:13:01.954570,62.95177,0.21735780892344317,62.628,63.472,0.006583012301229937,0.24153899999999998,0.039116661143303116,0.1721,0.3224,-0.0008549984998499858,1.8508499999999999,0.0557319253211299,1.741,1.966,-0.001639297929792983,1031.23,22.29522594637695,974.0,1061.0,0.2722292229222884,0
1,119,2025-11-09T18:14:01.954570,62.9586,0.22196936725593477,62.628,63.472,0.0067610081008101335,0.24077699999999996,0.03849929312338085,0.1721,0.3224,-0.0008172643264326434,1.8506799999999999,0.05570527443608908,1.741,1.966,-0.0016288148814881432,1031.54,21.70503167470621,976.0,1061.0,0.22196219621962168,0
1,120,2025-11-09T18:15:01.954570,62.96445,0.22513508722542566,62.628,63.472,0.006906192619261974,0.23999799999999996,0.03790462235664669,0.1721,0.3224,-0.0007822658265826587,1.8503,0.05559253547015102,1.741,1.966,-0.0016090009000900125,1031.89,21.079798386132637,976.0,1061.0,0.17609960996099708,0
1,121,2025-11-09T18:16:01.954570,62.97036,0.22865395338808392,62.628,63.472,0.0070683228322828895,0.23922999999999997,0.03719726199601256,0.1721,0.3224,-0.000740758475847585,1.85004,0.05542001804402448,1.741,1.966,-0.0015648004800480118,1032.2,20.474862636901864,980.0,1061.0,0.127440744074407,0
1,122,2025-11-09T18:17:01.954570,62.97566,0.23299339990652107,62.628,63.472,0.007295133513351159,0.23834699999999998,0.03641610483014349,0.1721,0.3224,-0.0007016807680768084,1.84964,0.05518741160808322,1.741,1.966,-0.001526204620462052,1032.42,20.03705567192945,980.0,1061.0,0.07906390639063723,0
1,123,2025-11-09T18:18:01.954570,62.98241,0.23694240207274014,62.628,63.472,0.007460108010801083,0.23761400000000002,0.0357688692021428,0.1721,0.3224,-0.0006634335433543364,1.8488,0.05479361276645298,1.741,1.966,-0.0014952655265526554,1032.68,19.51711044186613,991.0,1061.0,0.03159915991599162,0
1,124,2025-11-09T18:19:01.954570,62.98981999999999,0.24107772107766423,62.628,63.49,0.007620186018601637,0.23711000000000002,0.03557335098075524,0.1721,0.3224,-0.0006468262826282623,1.8479199999999998,0.05434789416343562,1.741,1.966,-0.0014620942094209438,1032.82,19.26622952214574,995.0,1061.0,-0.01010501050105197,0
1,125,2025-11-09T18:20:01.954570,62.996399999999994,0.24542978629335124,62.628,63.49,0.007813273327332572,0.23641199999999996,0.03548417754436475,0.1721,0.3224,-0.0006413789378937905,1.84665,0.05375544158501537,1.741,1.966,-0.0014318331833183301,1032.89,19.1410004963168,995.0,1061.0,-0.051335133513353164,0
1,126,2025-11-09T18:21:01.954570,63.00286,0.2496152246959308,62.628,63.49,0.008005736573657047,0.23574899999999996,0.03544922987879991,0.1721,0.3224,-0.0006391353135313539,1.8449399999999998,0.05263987461991147,1.741,1.964,-0.0013901830183018413,1032.93,19.06580971267677,996.0,1061.0,-0.09443144314431721,0
1,127,2025-11-09T18:22:01.954570,63.00887000000001,0.25271718006498883,62.628,63.49,0.008161314131413229,0.23506999999999997,0.03522170495589332,0.1721,0.3224,-0.0006249252925292541,1.8435599999999996,0.051614013600959185,1.741,1.964,-0.001343678367836799,1032.9,19.11988493689227,996.0,1061.0,-0.13573357335733566,0
1,128,2025-11-09T18:23:01.954570,63.01474,0.2553903529893015,62.628,63.49,0.008300162016201382,0.23447899999999997,0.03494754439155919,0.1721,0.3224,-0.0006053927392739274,1.8417099999999997,0.050568823399402926,1.741,1.949,-0.0013090369036903705,1032.9,19.119884936892273,996.0,1061.0,-0.1800180018001824,0
1,129,2025-11-09T18:24:01.954570,63.01968000000001,0.25613956664287535,62.628,63.49,0.008346714671466995,0.23382599999999998,0.03480717058308532,0.1721,0.3224,-0.0005963948394839488,1.83982,0.050578726753448426,1.741,1.949,-0.0013093549354935554,1032.95,19.032275218691012,996.0,1061.0,-0.22013201320131576,0
1,130,2025-11-09T18:25:01.954570,63.0256,0.25787543504568244,62.628,63.49,0.008437155715571387,0.23316799999999996,0.03470867292190815,0.1721,0.3224,-0.0005901506150615066,1.83833,0.05018168092043151,1.741,1.949,-0.0012932433243324313,1032.92,19.086476888100645,996.0,1061.0,-0.26145814581458005,0
1,131,2025-11-09T18:26:01.954570,63.03094,0.2592947673980328,62.628,63.49,0.008519639963996347,0.23249299999999998,0.034743282098846105,0.1721,0.3224,-0.0005922874287428749,1.8370499999999998,0.05047898077417966,1.741,1.949,-0.0013072727272727307,1032.91,19.104499470020144,996.0,1061.0,-0.3027602760276047,0
1,132,2025-11-09T18:27:01.954570,63.03638,0.25993052071659445,62.628,63.49,0.00855605160516058,0.23207999999999998,0.03454702302659377,0.1721,0.3224,-0.0005725292529252924,1.83595,0.05081562259777991,1.741,1.949,-0.0013258745874587515,1032.88,19.14746980673948,996.0,1061.0,-0.3356375637563774,0
1,133,2025-11-09T18:28:01.954570,63.04068,0.260401070658321,62.628,63.49,0.008590219021901777,0.23180199999999998,0.03439654628011365,0.1721,0.3224,-0.0005501362136213628,1.8348999999999995,0.05093790337263599,1.741,1.949,-0.0013329852985298598,1032.83,19.21616767204117,996.0,1061.0,-0.36726672667267174,0
1,134,2025-11-09T18:29:01.954570,63.0459,0.26005424434144486,62.628,63.49,0.008569468946894579,0.231413,0.03403566851113696,0.1721,0.3224,-0.0005120414041404138,1.8340599999999998,0.05122534919353894,1.741,1.949,-0.0013539633963396349,1032.75,19.348061918445477,996.0,1061.0,-0.40541854185418275,0
1,135,2025-11-09T18:30:01.954570,63.05051,0.25915383443044,62.628,63.49,0.008508616861686134,0.230982,0.033633740142898175,0.1721,0.3224,-0.000474174617461747,1.8329899999999995,0.05166265479047704,1.741,1.949,-0.0013791959195919709,1032.67,19.478734558487112,996.0,1061.0,-0.44347434743474423,0
1,136,2025-11-09T18:31:01.954570,63.05539000000001,0.25830601599653064,62.628,63.49,0.008454671467146561,0.230489,0.033095676137525884,0.1721,0.3224,-0.0004304728472847295,1.8318799999999995,0.051897067354524005,1.741,1.949,-0.0013923192319231915,1032.49,19.704565460826583,996.0,1061.0,-0.47297329732973437,0
1,137,2025-11-09T18:32:01.954570,63.06057,0.25655581283611556,62.628,63.49,0.00835028502850283,0.229989,0.03231814937461612,0.1721,0.3224,-0.0003694335433543349,1.83061,0.05269229450308651,1.735,1.949,-0.0014316171617161832,1032.4,19.804544932918805,996.0,1061.0,-0.499309930993101,0
1,138,2025-11-09T18:33:01.954570,63.06653,0.25530877207804664,62.628,63.49,0.008286018601859957,0.229492,0.031601106562903776,0.1721,0.3224,-0.000314096609660966,1.82944,0.05323407179617204,1.735,1.949,-0.001461050105010502,1032.41,19.792470790681996,996.0,1061.0,-0.5279987998799845,0
1,139,2025-11-09T18:34:01.954570,63.07254999999999,0.25361629975220434,62.628,63.49,0.00820016201620137,0.22881400000000002,0.030481781509616532,0.1721,0.3224,-0.00025259405940594016,1.8285100000000003,0.0533645003724386,1.735,1.949,-0.001470021002100215,1032.5,19.69238431475478,996.0,1061.0,-0.5543474347434775,0
1,140,2025-11-09T18:35:01.954570,63.07782999999999,0.25105955687844267,62.628,63.49,0.008053519351935441,0.22805200000000003,0.029372485356196878,0.1721,0.3224,-0.00020030843084308488,1.8276300000000003,0.05331616171481214,1.735,1.949,-0.0014665046504650538,1032.51,19.682222943560003,996.0,1061.0,-0.5783558355835634,0
1,141,2025-11-09T18:36:01.954570,63.082579999999986,0.24907067992840903,62.628,63.49,0.007927860786078496,0.227192,0.027815188944172214,0.1721,0.3154,-0.0001381686168616853,1.8265600000000004,0.053688047086851653,1.735,1.949,-0.0014888208820882075,1032.42,19.7550904832147,996.0,1061.0,-0.5975157515751625,0
1,142,2025-11-09T18:37:01.954570,63.088229999999996,0.24532443233400134,62.628,63.49,0.00773115511551134,0.226249,0.026369681435315068,0.1721,0.3138,-8.832823282328376e-05,1.8254000000000001,0.05377397139880967,1.735,1.949,-0.0014935973597359781,1032.2,19.913814300630605,996.0,1061.0,-0.6146894689468939,0
1,143,2025-11-09T18:38:01.954570,63.09209999999999,0.24188238877603302,62.628,63.49,0.007471131113110977,0.225483,0.024886157015497592,0.1721,0.2927,-2.8761476147615522e-05,1.8245100000000003,0.05369869551488192,1.735,1.949,-0.001488142814281437,1031.94,20.096676342121853,996.0,1061.0,-0.6315751575157525,0
1,144,2025-11-09T18:39:01.954570,63.09641,0.23757188785712846,62.628,63.49,0.007183396339633973,0.22509900000000002,0.024184860946468146,0.1721,0.2927,2.50147014701482e-05,1.82333,0.05395999536693827,1.735,1.949,-0.0015024482448244927,1031.64,20.227466475068002,996.0,1061.0,-0.6421242124212463,0
1,145,2025-11-09T18:40:01.954570,63.10081,0.23288416412457077,62.65,63.49,0.006882634263426358,0.22466400000000003,0.023341548877484544,0.1721,0.2811,8.030243024302322e-05,1.82161,0.053301575023633224,1.735,1.949,-0.0014778097809780941,1031.32,20.36117874780338,996.0,1061.0,-0.652301230123013,0
1,146,2025-11-09T18:41:01.954570,63.10454000000001,0.22858120745153135,62.682,63.49,0.006563192319231592,0.224237,0.02268660686396271,0.1721,0.2705,0.00012266606660666106,1.8200599999999998,0.05180730064382818,1.735,1.93,-0.0014170057005700606,1030.92,20.42237988090517,996.0,1061.0,-0.6560456045604561,0
1,147,2025-11-09T18:42:01.954570,63.10801000000001,0.22546656049179442,62.682,63.49,0.006318637863786403,0.224013,0.022396690179577874,0.1721,0.2705,0.00015767956795679586,1.81864,0.050708878906952776,1.735,1.917,-0.0013694209420942126,1030.38,20.492330272567834,996.0,1061.0,-0.6592259225922613,0
1,148,2025-11-09T18:43:01.954570,63.10997000000001,0.22363364930170954,62.682,63.49,0.006066624662465981,0.223994,0.022371355882020202,0.1721,0.2705,0.00019349894989499001,1.81745,0.04994144070809332,1.735,1.917,-0.0013304710471047153,1029.86,20.495375088053404,996.0,1061.0,-0.6593699369936968,0
1,149,2025-11-09T18:44:01.954570,63.11225,0.2215429247346888,62.682,63.49,0.005821668166816594,0.223836,0.022251784288007108,0.1721,0.2705,0.0002137629762976302,1.81604,0.04909417888100381,1.735,1.91,-0.001294761476147626,1029.27,20.497246156496242,996.0,1061.0,-0.6594479447944808,0
1,150,2025-11-09T18:45:01.954570,63.11521,0.21873633877341914,62.682,63.49,0.005571167116711797,0.223598,0.022079094093734913,0.1721,0.2705,0.00023306450645064588,1.81492,0.04820740192128176,1.735,1.91,-0.0012485328532853255,1028.82,20.48725457449094,996.0,1061.0,-0.6589018901890218,0
1,151,2025-11-09T18:46:01.954570,63.11934,0.2150465168283364,62.682,63.49,0.005338613861386156,0.223588,0.022075331390491063,0.1721,0.2705,0.00024303390339033663,1.8141100000000001,0.04768393754714475,1.735,1.91,-0.0012113471347134756,1028.29,20.488677360923035,996.0,1061.0,-0.6589678967896778,0
1,152,2025-11-09T18:47:01.954570,63.12337,0.21054190343017226,62.727,63.49,0.005053159315931567,0.22368799999999997,0.02214029484898519,0.1721,0.2705,0.00026027002700269945,1.8134599999999998,0.04733210749586374,1.735,1.91,-0.0011804860486048661,1027.83,20.35487902199372,996.0,1061.0,-0.6518391839183917,0
1,153,2025-11-09T18:48:01.954570,63.12737,0.206758151229885,62.727,63.49,0.004816291629162767,0.22370099999999998,0.02214919183627249,0.1721,0.2705,0.00027845844584458487,1.8125399999999998,0.046528361243439474,1.735,1.91,-0.0011312811281128158,1027.34,20.187728946070184,996.0,1061.0,-0.6435403540354034,0
1,154,2025-11-09T18:49:01.954570,63.131359999999994,0.20345370579077682,62.727,63.49,0.004612433243324375,0.223824,0.02225327894940429,0.1721,0.2705,0.0003010057005700557,1.8115599999999998,0.045485672469471085,1.735,1.91,-0.0010725352535253512,1026.98,20.011486701392275,996.0,1061.0,-0.6317311731173155,0
1,155,2025-11-09T18:50:01.954570,63.13472999999999,0.19988525983673722,62.727,63.49,0.004356153615361531,0.22389199999999998,0.022276618594391746,0.1721,0.2705,0.00031017701770176857,1.8109099999999998,0.04465984661863496,1.735,1.91,-0.0010038103810381042,1026.77,19.93130954051941,996.0,1061.0,-0.6225802580258085,0
1,156,2025-11-09T18:51:01.954570,63.13790999999999,0.19586240553000447,62.754,63.49,0.0040557395739571995,0.22403699999999996,0.022331133670281948,0.1721,0.2705,0.00032024062406240674,1.8106499999999999,0.04417270084565806,1.735,1.91,-0.0009039363936393636,1026.58,19.847004811809768,996.0,1061.0,-0.6119891989198959,0
1,157,2025-11-09T18:52:01.954570,63.140729999999984,0.19241516858085786,62.754,63.49,0.0037709270927095044,0.223974,0.022298258317635485,0.1721,0.2705,0.00033421542154215433,1.8106200000000001,0.044107545839685985,1.735,1.91,-0.0007888868886888733,1026.47,19.75269854981845,996.0,1061.0,-0.591617161716171,0
1,158,2025-11-09T18:53:01.954570,63.142759999999996,0.18964968336382734,62.754,63.49,0.0034586018601854606,0.22392499999999999,0.022268571462938525,0.1721,0.2705,0.00035041764176417636,1.8103500000000003,0.043577832667538674,1.735,1.906,-0.0006856585658565819,1026.36,19.657324334710456,996.0,1061.0,-0.5711131113111393,0
1,159,2025-11-09T18:54:01.954570,63.14458999999999,0.18675031967844113,62.776,63.49,0.003100756075607391,0.22387,0.022204627896004022,0.1721,0.2705,0.00038144374437443674,1.81007,0.04312058789024102,1.735,1.906,-0.0006007020702070319,1026.21,19.51014864115597,996.0,1061.0,-0.5480528052805297,0
1,160,2025-11-09T18:55:01.954570,63.14583,0.1848736895829148,62.776,63.49,0.0027632703270323786,0.224031,0.02240385098593543,0.1721,0.2705,0.00041456645664566405,1.8099499999999997,0.04297845390425301,1.735,1.906,-0.0005395079507950836,1026.0,19.332873557751316,996.0,1061.0,-0.5283768376837721,0
1,161,2025-11-09T18:56:01.954570,63.147510000000004,0.1823606040240049,62.776,63.49,0.002433633363336238,0.223986,0.022317836006208132,0.1721,0.2705,0.00046586138613861395,1.8098699999999999,0.04287765268761807,1.735,1.906,-0.00047459345934594197,1025.89,19.221287677988695,996.0,1061.0,-0.5049084908490826,0
1,162,2025-11-09T18:57:01.954570,63.148469999999996,0.18111932282338053,62.776,63.49,0.0021516171617158523,0.22399899999999998,0.0223416807559324,0.1721,0.2705,0.0005150153015301524,1.80975,0.042694818186754246,1.735,1.906,-0.0003963576357635817,1025.68,19.00467310952756,996.0,1061.0,-0.48124812481248147,0
1,163,2025-11-09T18:58:01.954570,63.149660000000004,0.1794389712409206,62.776,63.49,0.001846108610860983,0.22424899999999998,0.022631586312055106,0.1721,0.2705,0.0005463096309630963,1.80924,0.04212959055106044,1.735,1.906,-0.00033994599459946634,1025.56,18.86283117668183,996.0,1061.0,-0.4543894389438935,0
1,164,2025-11-09T18:59:01.954570,63.15159,0.17646592277264167,62.776,63.49,0.0015171257125711783,0.22474799999999998,0.023164440334270977,0.1721,0.2739,0.0005756543654365436,1.80863,0.04139097848565555,1.735,1.906,-0.0002792619261926326,1025.55,18.85119359616255,996.0,1061.0,-0.42805280528052764,0
1,165,2025-11-09T19:00:01.954570,63.15263999999999,0.17469210171040908,62.776,63.49,0.001161152115211413,0.225236,0.023418127679214664,0.1721,0.2739,0.0005901854185418532,1.8079900000000004,0.040756961368580966,1.735,1.906,-0.00023042904290428138,1025.45,18.73145749801654,996.0,1061.0,-0.4010501050105015,0
1,166,2025-11-09T19:01:01.954570,63.15380999999999,0.17254423751606407,62.831,63.49,0.0007786438643867079,0.225933,0.023562495856763562,0.1721,0.2739,0.0005960246024602452,1.80722,0.03966751315623405,1.735,1.906,-0.00016214821482148935,1025.34,18.60119351009499,996.0,1061.0,-0.37452145214522004,0
1,167,2025-11-09T19:02:01.954570,63.15387,0.172433329434886,62.831,63.49,0.00039599759975986854,0.22642400000000001,0.023670015293615676,0.1721,0.2739,0.0006022310231023099,1.8066500000000003,0.03877276750504149,1.735,1.906,-8.826282628263345e-05,1025.16,18.44815437923263,996.0,1061.0,-0.35561956195619515,0
1,168,2025-11-09T19:03:01.954570,63.15289,0.17387868730813436,62.831,63.49,8.9510951094826e-05,0.226711,0.023732770150153144,0.1721,0.2739,0.0006084506450645061,1.8059300000000003,0.037571067325802725,1.735,1.905,-1.1803180318038333e-05,1024.94,18.20869023296294,996.0,1061.0,-0.3316771677167701,0
1,169,2025-11-09T19:04:01.954570,63.15258,0.17435092084643533,62.831,63.49,-0.00022880288028813376,0.22706199999999999,0.023804591069791554,0.1721,0.2739,0.0006142874287428735,1.8053700000000001,0.036858555316235615,1.735,1.905,4.502250225022201e-05,1024.7,17.980823117977664,996.0,1061.0,-0.3110591059105968,0
1,170,2025-11-09T19:05:01.954570,63.15286999999999,0.17387752327428618,62.831,63.49,-0.0005699069906995627,0.22743399999999997,0.023794462465035852,0.1721,0.2739,0.0006135097509750972,1.80504,0.03636919575684897,1.735,1.905,0.00011018301830183108,1024.46,17.746785624444783,996.0,1061.0,-0.2901530153015292,0
1,171,2025-11-09T19:06:01.954570,63.15399,0.1721528097360016,62.838,63.49,-0.000889654965496925,0.22808200000000003,0.023708303946086064,0.1721,0.2739,0.0006097197719771972,1.80483,0.03610513952334212,1.735,1.905,0.00016486648664866093,1024.26,17.546862967493645,996.0,1061.0,-0.2689828982898371,0
1,172,2025-11-09T19:07:01.954570,63.15473,0.1709477613190649,62.838,63.49,-0.0012249204920493242,0.22898400000000002,0.02356202334265884,0.1721,0.2739,0.0006051197119711972,1.80463,0.035909234188436834,1.735,1.905,0.00020719471947194045,1023.99,17.261804656524184,996.0,1061.0,-0.24693069306930884,0
1,173,2025-11-09T19:08:01.954570,63.15493000000001,0.17065405093346,62.838,63.49,-0.0015259465946594396,0.22986400000000004,0.023059026518914453,0.1867,0.2739,0.000589129312931293,1.8042700000000003,0.03555104921095861,1.735,1.905,0.00024985898589858824,1023.79,17.003702537976842,996.0,1061.0,-0.22039603960396478,0
1,174,2025-11-09T19:09:01.954570,63.154720000000005,0.17094461559230217,62.838,63.49,-0.001809564956495852,0.230701,0.023306971038725734,0.1867,0.279,0.0005973711371137103,1.8041000000000003,0.03543458762282977,1.735,1.905,0.0002790399039904026,1023.56,16.678321258448044,996.0,1061.0,-0.19180318031803487,0
